fpr,tpr,threshold
0.00033888963370127064,0.7042210518281047,0.6543588638305664
0.00033888963370127064,0.7049080222883749,0.6539034843444824
0.0003426136956100758,0.7049080222883749,0.6538997888565063
0.0003426136956100758,0.7052896725440806,0.653643786907196
0.000346337757518881,0.7052896725440806,0.653577983379364
0.000346337757518881,0.7062819632089153,0.6530840396881104
0.00035006181942768617,0.7062819632089153,0.6530827283859253
0.00035006181942768617,0.7068162735669032,0.6528379321098328
0.0003537858813364913,0.7068162735669032,0.6527574062347412
0.0003537858813364913,0.7084192046408672,0.6519279479980469
0.00035750994324529653,0.7084192046408672,0.6518893837928772
0.00035750994324529653,0.7085718647431494,0.6518422365188599
0.0003612340051541017,0.7085718647431494,0.6518252491950989
0.0003612340051541017,0.7087245248454317,0.6517863273620605
0.00036495806706290685,0.7087245248454317,0.6517400145530701
0.00036495806706290685,0.7095641554079841,0.6510980725288391
0.000368682128971712,0.7095641554079841,0.6510774493217468
0.000368682128971712,0.71063277612396,0.650613009929657
0.0003724061908805172,0.71063277612396,0.6505700349807739
